,Unnamed: 0,info,date,rating,title
1554,1554,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.09.25",2021.09.25,Rating Score5.0,국내 기업 중 최고의 회사
1555,1555,"Verified User
          현직원 · j********* · IT 엔지니어 - 2021.09.25",2021.09.25,Rating Score5.0,기업 문화 좋음
1556,1556,"Verified User
          현직원 · n********* · IT 기획·매니지먼트 전문가 - 2021.09.24",2021.09.24,Rating Score4.0,애매하다
1557,1557,"Verified User
          현직원 · g*** · 마케팅·홍보 전문가 - 2021.09.24",2021.09.24,Rating Score3.0,돈 많이 줌. 업무도 많이 줌
1558,1558,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.09.24",2021.09.24,Rating Score3.0,팀바팀 성향이 강하지만 솔직히 여기서 옮겨갈만한 회사가 많이 없는 듯...
1559,1559,"Verified User
          현직원 · 구*** · IT 기획·매니지먼트 전문가 - 2021.09.23",2021.09.23,Rating Score5.0,워라밸 가능
1560,1560,"Verified User
          전직원 · 미** · IT 엔지니어 - 2021.09.21",2021.09.21,Rating Score4.0,주니어 때 커리어 쌓기 좋은 회사
1561,1561,"Verified User
          현직원 · F***** · IT 엔지니어 - 2021.09.18",2021.09.18,Rating Score5.0,부바 부기 하지만 전반적으로 만족
1562,1562,"Verified User
          현직원 · l********* · IT 기획·매니지먼트 전문가 - 2021.09.18",2021.09.18,Rating Score1.0,커리어
1563,1563,"Verified User
          현직원 · L***** · IT 엔지니어 - 2021.09.18",2021.09.18,Rating Score3.0,대기업
1564,1564,"Verified User
          현직원 · v****** · 고객서비스 전문가 - 2021.09.17",2021.09.17,Rating Score4.0,조직 바이 조지
1565,1565,"Verified User
          현직원 · x***** · IT 엔지니어 - 2021.09.17",2021.09.17,Rating Score4.0,개발자로써 무난하게 커리어 쌓으며 다니기 좋은 회사
1566,1566,"Verified User
          현직원 · g***** · 구매·물류·SCM 전문가 - 2021.09.17",2021.09.17,Rating Score3.0,수평조직인척하는 꼰대 문화
1567,1567,"Verified User
          현직원 · 뚜** · IT 엔지니어 - 2021.09.17",2021.09.17,Rating Score4.0,IT 대기업
1568,1568,"Verified User
          현직원 · 노******* · 연구개발(R&D) - 2021.09.17",2021.09.17,Rating Score5.0,AI 연구직이 갈 수 있는 국내 유일 회사
1569,1569,"Verified User
          현직원 · S***** · IT 디자이너 - 2021.09.17",2021.09.17,Rating Score4.0,잘나가는 회사
1570,1570,"Verified User
          현직원 · 뭉*** · IT 엔지니어 - 2021.09.17",2021.09.17,Rating Score4.0,워라밸은 개나 줘
1571,1571,"Verified User
          현직원 · i********* · 경영지원·관리 전문가 - 2021.09.16",2021.09.16,Rating Score3.0,경영지원 직군은 힘든 회사
1572,1572,"Verified User
          현직원 · l******* · IT 기획·매니지먼트 전문가 - 2021.09.16",2021.09.16,Rating Score4.0,일은 많지만 돈도 나쁘진 않은 듯
1573,1573,"Verified User
          현직원 · K***** · IT 엔지니어 - 2021.09.16",2021.09.16,Rating Score4.0,듣도 보도 못한 출퇴근 방식 및 괜찮은 복지
1574,1574,"Verified User
          현직원 · a***** · IT 엔지니어 - 2021.09.15",2021.09.15,Rating Score5.0,사바 사겠지만 자부심과 애사심을 느끼게 해주는 회사
1575,1575,"Verified User
          현직원 · J***** · IT 엔지니어 - 2021.09.15",2021.09.15,Rating Score3.0,좋은 사람들이 모인 딱 적당한 회사
1576,1576,"Verified User
          현직원 · t***** · IT 엔지니어 - 2021.09.14",2021.09.14,Rating Score5.0,전반적으로 만족할 수 있는 회사
1577,1577,"Verified User
          현직원 · [******* · IT 엔지니어 - 2021.09.14",2021.09.14,Rating Score4.0,첫 번째 직장으로 좋은 회사
1578,1578,"Verified User
          현직원 · h********* · 법무·지적재산권 전문가 - 2021.09.13",2021.09.13,Rating Score4.0,여전히 좋은 회사이나 오래된 문제가 곪는 부분도 있는 회사
1579,1579,"Verified User
          현직원 · l******** · IT 엔지니어 - 2021.09.13",2021.09.13,Rating Score4.0,좋은 대우에 하기에 따라 확보 가능한 워라밸
1580,1580,"Verified User
          현직원 · x***** · IT 기획·매니지먼트 전문가 - 2021.09.13",2021.09.13,Rating Score5.0,크게 나쁜 점이 없는 회사
1581,1581,"Verified User
          현직원 · a***** · IT 엔지니어 - 2021.09.13",2021.09.13,Rating Score5.0,단점보단 장점이 더 많은 회사. 다만 단점의 규모가 수많은 장점을 한 번에 묻을 수 있는 회사
1582,1582,"Verified User
          현직원 · 1******** · IT 엔지니어 - 2021.09.12",2021.09.12,Rating Score4.0,복지와 워라밸은 괜찮은 회사
1583,1583,"Verified User
          현직원 · s***** · IT 엔지니어 - 2021.09.12",2021.09.12,Rating Score2.0,오래 다닐수록 힘듢히사
1584,1584,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.09.12",2021.09.12,Rating Score2.0,여기도 그냥 회사 이익이 우선시 되는 사기업일 뿐
1585,1585,"Verified User
          현직원 · 근*** · IT 엔지니어 - 2021.09.11",2021.09.11,Rating Score5.0,나는 만족한다
1586,1586,"Verified User
          현직원 · :********* · IT 엔지니어 - 2021.09.11",2021.09.11,Rating Score4.0,배울 거 많은 회사
1587,1587,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.09.11",2021.09.11,Rating Score4.0,워라밸은 부마부
1588,1588,"Verified User
          현직원 · 메****** · IT 디자이너 - 2021.09.10",2021.09.10,Rating Score5.0,워라밸은 역시 네이버
1589,1589,"Verified User
          현직원 · M***** · 경영지원·관리 전문가 - 2021.09.09",2021.09.09,Rating Score4.0,대기업스러웉 IT기업
1590,1590,"Verified User
          현직원 · 메* · 마케팅·홍보 전문가 - 2021.09.09",2021.09.09,Rating Score4.0,발전 가능성은 무한하지만 
1591,1591,"Verified User
          현직원 · 네***** · IT 엔지니어 - 2021.09.08",2021.09.08,Rating Score5.0,일하는 문화는 조금 올드 하나 투명하고 비전 있는 회사
1592,1592,"Verified User
          현직원 · l***** · IT 기획·매니지먼트 전문가 - 2021.09.08",2021.09.08,Rating Score4.0,능력이 좋아질 수 있는 회사
1593,1593,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.09.07",2021.09.07,Rating Score5.0,생각하던 그 회사
1594,1594,"Verified User
          현직원 · Y***** · IT 엔지니어 - 2021.09.07",2021.09.07,Rating Score3.0,팀부 팀이 심한 회사
1595,1595,"Verified User
          현직원 · C***** · IT 기획·매니지먼트 전문가 - 2021.09.07",2021.09.07,Rating Score4.0,일은 많지만 괜찮은 회사
1596,1596,"Verified User
          현직원 · n***** · IT 디자이너 - 2021.09.06",2021.09.06,Rating Score4.0,가고 싶었지만 막상 와보니 그냥 그래요
1597,1597,"Verified User
          현직원 · I******** · IT 엔지니어 - 2021.09.06",2021.09.06,Rating Score3.0,무난 무난
1598,1598,"Verified User
          현직원 · <** · IT 엔지니어 - 2021.09.06",2021.09.06,Rating Score4.0,옛날 같진 않은 회사
1599,1599,"Verified User
          현직원 · g*** · IT 엔지니어 - 2021.09.06",2021.09.06,Rating Score4.0,선진 기업문화와 만족할 만한 업무가 있는 회사
1600,1600,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.09.05",2021.09.05,Rating Score4.0,아늑한 온실
1601,1601,"Verified User
          현직원 · l******* · IT 기획·매니지먼트 전문가 - 2021.09.03",2021.09.03,Rating Score3.0,핵심인재와 임원에게만 상후하박
1602,1602,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.09.02",2021.09.02,Rating Score5.0,팀 잘 만나면 불만 없이 다닐 수 있음
1603,1603,"Verified User
          현직원 · 훈** · IT 기획·매니지먼트 전문가 - 2021.09.02",2021.09.02,Rating Score5.0,워라밸이 보장되는 회사
1604,1604,"Verified User
          현직원 · !********* · IT 디자이너 - 2021.09.02",2021.09.02,Rating Score4.0,네이버는 네이버다
1605,1605,"Verified User
          현직원 · C***** · IT 엔지니어 - 2021.09.01",2021.09.01,Rating Score5.0,적응을 잘 하도록 해주는 회사
1606,1606,"Verified User
          현직원 · p******** · IT 기획·매니지먼트 전문가 - 2021.09.01",2021.09.01,Rating Score3.0,돈은 잘 주는 편이지만 워라밸 폭만.. 워라밸 지켜줄 문화가 아예 없음
1607,1607,"Verified User
          현직원 · 구***** · IT 기획·매니지먼트 전문가 - 2021.09.01",2021.09.01,Rating Score4.0,네 카라 쿠바에서 네가 앞에 있을만함
1608,1608,"Verified User
          현직원 · N***** · IT 엔지니어 - 2021.09.01",2021.09.01,Rating Score5.0,성장하기 좋은 회사
1609,1609,"Verified User
          현직원 · N***** · 경영지원·관리 전문가 - 2021.09.01",2021.09.01,Rating Score4.0,만족하며 다니는 회사
1610,1610,"Verified User
          현직원 · N***** · IT 엔지니어 - 2021.08.31",2021.08.31,Rating Score3.0,워라밸 챙기면 좋은 곳
1611,1611,"Verified User
          현직원 · e********* · IT 엔지니어 - 2021.08.31",2021.08.31,Rating Score4.0,종합적으로 상 타치
1612,1612,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.08.31",2021.08.31,Rating Score3.0,성장과 개발을 위해서는 좋은 회사
1613,1613,"Verified User
          현직원 · G***** · IT 엔지니어 - 2021.08.30",2021.08.30,Rating Score5.0,개발자로서 성장할 기회가 많은 회사
1614,1614,"Verified User
          현직원 · y***** · IT 엔지니어 - 2021.08.30",2021.08.30,Rating Score4.0,적당히 눈치껏 하면 워라밸 보장
1615,1615,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.08.30",2021.08.30,Rating Score5.0,좋아요
1616,1616,"Verified User
          현직원 · i***** · IT 기획·매니지먼트 전문가 - 2021.08.29",2021.08.29,Rating Score5.0,돈 많이 주는 회사
1617,1617,"Verified User
          현직원 · y**** · IT 기획·매니지먼트 전문가 - 2021.08.29",2021.08.29,Rating Score4.0,그래도 대한민국 최고의 회사
1618,1618,"Verified User
          현직원 · L********* · IT 엔지니어 - 2021.08.28",2021.08.28,Rating Score5.0,시작하기 좋은 회사
1619,1619,"Verified User
          현직원 · 나********* · IT 기획·매니지먼트 전문가 - 2021.08.28",2021.08.28,Rating Score5.0,커리어 발전은 없어 보임
1620,1620,"Verified User
          현직원 · p***** · IT 엔지니어 - 2021.08.27",2021.08.27,Rating Score4.0,나쁘지 않은 곳
1621,1621,"Verified User
          현직원 · l********* · 경영지원·관리 전문가 - 2021.08.27",2021.08.27,Rating Score4.0,뛰어난 동료가 많고 역량 향상이 가능한 회사
1622,1622,"Verified User
          현직원 · s***** · IT 엔지니어 - 2021.08.27",2021.08.27,Rating Score5.0,워라밸
1623,1623,"Verified User
          현직원 · 궁******* · 경영지원·관리 전문가 - 2021.08.27",2021.08.27,Rating Score4.0,모두가 어디인지 아는 회사. 대외적으로 말할 때 뿌듯한 회사
1624,1624,"Verified User
          현직원 · c***** · IT 엔지니어 - 2021.08.26",2021.08.26,Rating Score4.0,신입이 적응하기 좋은 회사
1625,1625,"Verified User
          현직원 · N***** · IT 엔지니어 - 2021.08.26",2021.08.26,Rating Score4.0,어디로 향하고 있는지 모르겠음
1626,1626,"Verified User
          현직원 · V***** · IT 엔지니어 - 2021.08.25",2021.08.25,Rating Score5.0,케바케지만 안정적이고 성장하기는 좋음
1627,1627,"Verified User
          현직원 · l******** · IT 엔지니어 - 2021.08.25",2021.08.25,Rating Score1.0,나의 트라우마
1628,1628,"Verified User
          현직원 · d******* · IT 엔지니어 - 2021.08.25",2021.08.25,Rating Score3.0,경영진이 답이 없는 회사
1629,1629,"Verified User
          현직원 · V***** · IT 엔지니어 - 2021.08.25",2021.08.25,Rating Score4.0,워와 벨 개인 성장 원한다면 추천 아니라면 비추 힘듦
1630,1630,"Verified User
          현직원 · r***** · IT 엔지니어 - 2021.08.24",2021.08.24,Rating Score4.0,네이버니까 노 아직까지는 설명됨
1631,1631,"Verified User
          현직원 · 기*** · IT 엔지니어 - 2021.08.23",2021.08.23,Rating Score4.0,밖에서 봤을 때보다 단점이 있긴 하지만 분명히 좋은 회사
1632,1632,"Verified User
          현직원 · w***** · IT 엔지니어 - 2021.08.23",2021.08.23,Rating Score5.0,복지가 좋은 화사
1633,1633,"Verified User
          현직원 · m***** · IT 엔지니어 - 2021.08.23",2021.08.23,Rating Score4.0,팀바팀 극심함
1634,1634,"Verified User
          현직원 · O***** · IT 엔지니어 - 2021.08.22",2021.08.22,Rating Score2.0,힘들어요
1635,1635,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.08.22",2021.08.22,Rating Score4.0,하고 싶은 일을 할 수 있는 곳
1636,1636,"Verified User
          현직원 · i****** · IT 기획·매니지먼트 전문가 - 2021.08.22",2021.08.22,Rating Score4.0,단거리 달리기를 연이어 해야 하는 회사
1637,1637,"Verified User
          현직원 · U***** · IT 엔지니어 - 2021.08.22",2021.08.22,Rating Score3.0,전진하는 회사
1638,1638,"Verified User
          현직원 · h***** · IT 엔지니어 - 2021.08.22",2021.08.22,Rating Score5.0,복지가 훌륭한 회사
1639,1639,"Verified User
          현직원 · !********* · IT 엔지니어 - 2021.08.21",2021.08.21,Rating Score4.0,좋은 회사
1640,1640,"Verified User
          현직원 · o***** · IT 엔지니어 - 2021.08.21",2021.08.21,Rating Score5.0,국내 최고의 IT기업
1641,1641,"Verified User
          현직원 · e***** · 경영전략·사업기획·분석전문가 - 2021.08.21",2021.08.21,Rating Score5.0,조직과 임직원이 함께 성장할 수 있는 회사
1642,1642,"Verified User
          현직원 · |******* · IT 엔지니어 - 2021.08.21",2021.08.21,Rating Score5.0,양날의 검이 있는 회사
1643,1643,"Verified User
          현직원 · P***** · 해외영업·사업개발·마케팅 - 2021.08.20",2021.08.20,Rating Score4.0,그냥 다니기 좋은 회사
1644,1644,"Verified User
          현직원 · 🎫******** · IT 엔지니어 - 2021.08.20",2021.08.20,Rating Score4.0,나쁘진 않은 회사
1645,1645,"Verified User
          현직원 · h***** · IT 엔지니어 - 2021.08.20",2021.08.20,Rating Score4.0,개발자로서 성장할 기회가 있는 회사
1646,1646,"Verified User
          현직원 · Y***** · IT 엔지니어 - 2021.08.20",2021.08.20,Rating Score5.0,커리어가 좋은 회사
1647,1647,"Verified User
          현직원 · h***** · IT 기획·매니지먼트 전문가 - 2021.08.19",2021.08.19,Rating Score3.0,워라밸 없음
1648,1648,"Verified User
          현직원 · 무*** · IT 엔지니어 - 2021.08.19",2021.08.19,Rating Score4.0,동료들이 좋음
1649,1649,"Verified User
          현직원 · 짠*** · 경영지원·관리 전문가 - 2021.08.19",2021.08.19,Rating Score3.0,워라밸 분
1650,1650,"Verified User
          현직원 · G***** · IT 엔지니어 - 2021.08.19",2021.08.19,Rating Score3.0,상대적으로 경쟁력이 약해지고 있는 급여수준과 경영진의 문제점
1651,1651,"Verified User
          전직원 · K***** · IT 엔지니어 - 2021.08.17",2021.08.17,Rating Score4.0,팀바팀 
1652,1652,"Verified User
          현직원 · m****** · IT 기획·매니지먼트 전문가 - 2021.08.16",2021.08.16,Rating Score5.0,다니고 싶던 회사
1653,1653,"Verified User
          현직원 · K***** · 경영지원·관리 전문가 - 2021.08.15",2021.08.15,Rating Score1.0,워라밸 상관없는 워커홀릭에게 추천하는 회사
1654,1654,"Verified User
          현직원 · q***** · IT 엔지니어 - 2021.08.15",2021.08.15,Rating Score5.0,팀 다 팀이지만 개발자에게 더없이 좋은 문화와 보상
1655,1655,"Verified User
          현직원 · v***** · IT 기획·매니지먼트 전문가 - 2021.08.14",2021.08.14,Rating Score4.0,능력 있는 사람들이 모인 회사
1656,1656,"Verified User
          현직원 · i***** · IT 기획·매니지먼트 전문가 - 2021.08.12",2021.08.12,Rating Score5.0,급여는 만족
1657,1657,"Verified User
          현직원 · n***** · IT 기획·매니지먼트 전문가 - 2021.08.11",2021.08.11,Rating Score4.0,경영진 빼곤 다 좋은 회사
1658,1658,"Verified User
          현직원 · i********* · IT 디자이너 - 2021.08.11",2021.08.11,Rating Score5.0,네임밸류
1659,1659,"Verified User
          현직원 · m***** · IT 엔지니어 - 2021.08.11",2021.08.11,Rating Score4.0,똑똑한 사람이 많아서 얻는 장점과 똑똑한척하는 사람이 많아서 힘든 점이 많은 회사
1660,1660,"Verified User
          현직원 · d***** · 경영지원·관리 전문가 - 2021.08.11",2021.08.11,Rating Score3.0,높은 네임밸류
1661,1661,"Verified User
          현직원 · l******* · IT 엔지니어 - 2021.08.10",2021.08.10,Rating Score5.0,개발자가 다양한 것을 경험할 수 있는 회사
1662,1662,"Verified User
          현직원 · I********* · IT 엔지니어 - 2021.08.10",2021.08.10,Rating Score3.0,팀부 팀이 심한 거 같고 무난하게 다니기 괜찮은 회사
1663,1663,"Verified User
          현직원 · 닉**** · 마케팅·홍보 전문가 - 2021.08.10",2021.08.10,Rating Score5.0,워라밸은 좋지만 성장은 글 쎄인 회사
1664,1664,"Verified User
          현직원 · s***** · IT 엔지니어 - 2021.08.08",2021.08.08,Rating Score4.0,성장의 발판
1665,1665,"Verified User
          현직원 · s******* · IT 엔지니어 - 2021.08.07",2021.08.07,Rating Score4.0,치열하게 경력 쌓기 좋은 회사
1666,1666,"Verified User
          현직원 · C***** · IT 엔지니어 - 2021.08.07",2021.08.07,Rating Score3.0,"과거의 영광, 미래에도 계속?"
1667,1667,"Verified User
          현직원 · a***** · IT 엔지니어 - 2021.08.05",2021.08.05,Rating Score5.0,네이버는 네이버다
1668,1668,"Verified User
          현직원 · h** · 하드웨어 엔지니어 - 2021.08.05",2021.08.05,Rating Score4.0,워라밸은 좋아요
1669,1669,"Verified User
          현직원 · m****** · IT 엔지니어 - 2021.08.05",2021.08.05,Rating Score4.0,워라밸이 보장되는 회사
1670,1670,"Verified User
          현직원 · n***** · 연구개발(R&D) - 2021.08.04",2021.08.04,Rating Score5.0,성장 가능성이 무궁무진 한 곳
1671,1671,"Verified User
          현직원 · 호****** · IT 엔지니어 - 2021.08.04",2021.08.04,Rating Score5.0,개발자라면 거쳐가야 할 회사
1672,1672,"Verified User
          현직원 · b****** · IT 엔지니어 - 2021.08.04",2021.08.04,Rating Score4.0,워라밸 포기하고 성장하고 싶으면 추천
1673,1673,"Verified User
          전직원 · ㄴ**** · 경영지원·관리 전문가 - 2021.08.04",2021.08.04,Rating Score4.0,좋은 회사
1674,1674,"Verified User
          현직원 · i******** · 경영지원·관리 전문가 - 2021.08.04",2021.08.04,Rating Score5.0,장단점이 있지만 좋은 회사
1675,1675,"Verified User
          현직원 · i***** · IT 엔지니어 - 2021.08.04",2021.08.04,Rating Score4.0,성장할 수 있는 회사
1676,1676,"Verified User
          현직원 · g***** · IT 엔지니어 - 2021.08.03",2021.08.03,Rating Score4.0,성장하기 좋은 회사
1677,1677,"Verified User
          현직원 · I***** · IT 엔지니어 - 2021.08.03",2021.08.03,Rating Score5.0,다녀본 회사 중엔 제일 좋음
1678,1678,"Verified User
          현직원 · l***** · IT 엔지니어 - 2021.08.03",2021.08.03,Rating Score5.0,대한민국 No.1 IT기업
1679,1679,"Verified User
          현직원 · o******** · IT 엔지니어 - 2021.08.03",2021.08.03,Rating Score5.0,자부심을 갖고 성장할 수 있는 회사
1680,1680,"Verified User
          현직원 · f***** · IT 엔지니어 - 2021.08.03",2021.08.03,Rating Score4.0,워라밸이 좋은 회사
1681,1681,"Verified User
          현직원 · c****** · 해외영업·사업개발·마케팅 - 2021.08.03",2021.08.03,Rating Score3.0,스타트업처럼 일하는 대기업
1682,1682,"Verified User
          현직원 · w***** · 상품기획·MD·디자이너 - 2021.08.02",2021.08.02,Rating Score4.0,같이 일하고 배우고 싶은 동료가 많은 회사
1683,1683,"Verified User
          현직원 · u****** · IT 엔지니어 - 2021.08.02",2021.08.02,Rating Score3.0,모르겠다
1684,1684,"Verified User
          현직원 · k***** · IT 엔지니어 - 2021.08.02",2021.08.02,Rating Score4.0,노력하는 회사
1685,1685,"Verified User
          현직원 · M***** · 경영지원·관리 전문가 - 2021.08.02",2021.08.02,Rating Score5.0,보수적인 it기업
1686,1686,"Verified User
          현직원 · h***** · IT 엔지니어 - 2021.08.01",2021.08.01,Rating Score3.0,복지는 좋은 거 같아요
1687,1687,"Verified User
          현직원 · u***** · IT 엔지니어 - 2021.08.01",2021.08.01,Rating Score4.0,마음이 든든해지는 회사
1688,1688,"Verified User
          현직원 · I******** · IT 엔지니어 - 2021.07.31",2021.07.31,Rating Score3.0,고가 포기하면 워라밸 보장
1689,1689,"Verified User
          현직원 · 레** · IT 엔지니어 - 2021.07.31",2021.07.31,Rating Score3.0,it 상위권 회사지만 대우는 글쎄
1690,1690,"Verified User
          현직원 · 네* · 마케팅·홍보 전문가 - 2021.07.31",2021.07.31,Rating Score3.0,이름값이 좋은 회사
1691,1691,"Verified User
          현직원 · P***** · 회계·세무·재무 전문가 - 2021.07.30",2021.07.30,Rating Score3.0,한국 IT의 성장과정을 대기업 관점에서 경험할 수 있는 조직
1692,1692,"Verified User
          현직원 · e***** · IT 엔지니어 - 2021.07.30",2021.07.30,Rating Score5.0,첫 시작으로 좋은 회사
1693,1693,"Verified User
          현직원 · T***** · IT 기획·매니지먼트 전문가 - 2021.07.29",2021.07.29,Rating Score4.0,"안정적 but 고인물"
1694,1694,"Verified User
          현직원 · i********* · IT 기획·매니지먼트 전문가 - 2021.07.29",2021.07.29,Rating Score1.0,"돈, 복지가 좋은 회사. 하지만..."
1695,1695,"Verified User
          현직원 · 보**** · 마케팅·홍보 전문가 - 2021.07.29",2021.07.29,Rating Score5.0,네이버라는 이름 하나로 자부심이 생겼다.
1696,1696,"Verified User
          현직원 · 그*** · IT 기획·매니지먼트 전문가 - 2021.07.29",2021.07.29,Rating Score3.0,간식 자판기와 식단이 최고인 회사
1697,1697,"Verified User
          현직원 · !********* · IT 기획·매니지먼트 전문가 - 2021.07.28",2021.07.28,Rating Score4.0,빡세지만 다닐만한 회사
1698,1698,"Verified User
          현직원 · 아** · IT 엔지니어 - 2021.07.28",2021.07.28,Rating Score5.0,네이버인데 무슨 말이 더 필요해...
1699,1699,"Verified User
          현직원 · I********* · IT 기획·매니지먼트 전문가 - 2021.07.27",2021.07.27,Rating Score3.0,최근 너무 실망
1700,1700,"Verified User
          현직원 · n***** · IT 기획·매니지먼트 전문가 - 2021.07.26",2021.07.26,Rating Score5.0,갓이 비. 
1701,1701,"Verified User
          현직원 · c***** · IT 기획·매니지먼트 전문가 - 2021.07.25",2021.07.25,Rating Score4.0,네이버
1702,1702,"Verified User
          현직원 · i********* · IT 기획·매니지먼트 전문가 - 2021.07.25",2021.07.25,Rating Score3.0,전설의 부마부 팀바팀
1703,1703,"Verified User
          현직원 · g***** · IT 엔지니어 - 2021.07.25",2021.07.25,Rating Score1.0,경영진이 귀족인 회사
1704,1704,"Verified User
          현직원 · i********* · 경영지원·관리 전문가 - 2021.07.25",2021.07.25,Rating Score2.0,회사 간판뿐인 곳
1705,1705,"Verified User
          전직원 · b******** · IT 엔지니어 - 2021.07.25",2021.07.25,Rating Score4.0,부서별 천차만별. 위로 갈수록 정치지.
1706,1706,"Verified User
          현직원 · 발** · IT 기획·매니지먼트 전문가 - 2021.07.24",2021.07.24,Rating Score2.0,아이티 시계의 공무원
1707,1707,"Verified User
          현직원 · !******** · IT 엔지니어 - 2021.07.23",2021.07.23,Rating Score4.0,팀 다 팀으로 설명되는 회사
1708,1708,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.07.23",2021.07.23,Rating Score5.0,팀 다 팀이지만 정말 좋은 팀이 꽤나 많은 회사. 좋은 팀의 비율을 따지자면 국내 IT 회사 중 좋은 티어에 속하는 것 같다.
1709,1709,"Verified User
          현직원 · i********* · IT 엔지니어 - 2021.07.22",2021.07.22,Rating Score3.0,복지가 좋은 회사
1710,1710,"Verified User
          현직원 · O***** · IT 기획·매니지먼트 전문가 - 2021.07.22",2021.07.22,Rating Score4.0,부마부 사바 사인 회사 
1711,1711,"Verified User
          현직원 · d***** · IT 엔지니어 - 2021.07.22",2021.07.22,Rating Score3.0,예전 같지 않은 회사
1712,1712,"Verified User
          현직원 · 어**** · IT 기획·매니지먼트 전문가 - 2021.07.21",2021.07.21,Rating Score3.0,탑 타운 그 자체
1713,1713,"Verified User
          현직원 · l********* · IT 엔지니어 - 2021.07.21",2021.07.21,Rating Score4.0,조직상 바이 조직상
1714,1714,"Verified User
          현직원 · l******* · IT 기획·매니지먼트 전문가 - 2021.07.20",2021.07.20,Rating Score4.0,내가 한 만큼 성장할 수 있는 회사
1715,1715,"Verified User
          현직원 · a***** · 마케팅·홍보 전문가 - 2021.07.20",2021.07.20,Rating Score3.0,사옥이 좋음
1716,1716,"Verified User
          현직원 · j***** · IT 엔지니어 - 2021.07.20",2021.07.20,Rating Score4.0,잘만 하면 워라밸 가능
1717,1717,"Verified User
          현직원 · l***** · IT 기획·매니지먼트 전문가 - 2021.07.20",2021.07.20,Rating Score4.0,그래도 좋은 편
1718,1718,"Verified User
          현직원 · a***** · 경영지원·관리 전문가 - 2021.07.20",2021.07.20,Rating Score3.0,가늘고 길게 욕심 없이
1719,1719,"Verified User
          현직원 · S***** · IT 기획·매니지먼트 전문가 - 2021.07.19",2021.07.19,Rating Score4.0,스스로 크기에 적합한 회사
1720,1720,"Verified User
          현직원 · p****** · IT 기획·매니지먼트 전문가 - 2021.07.19",2021.07.19,Rating Score1.0,돈 빼면 떠나야 할 회사
1721,1721,"Verified User
          현직원 · q***** · IT 디자이너 - 2021.07.19",2021.07.19,Rating Score4.0,"이력서 경력란, 한 줄 넣기 좋은 회사"
1722,1722,"Verified User
          현직원 · 5******** · IT 엔지니어 - 2021.07.19",2021.07.19,Rating Score4.0,점점 이상해지고 있지만 좋은 회사
1723,1723,"Verified User
          현직원 · Q***** · IT 디자이너 - 2021.07.18",2021.07.18,Rating Score5.0,팀바팀 이긴 하지만 워라밸 가능
1724,1724,"Verified User
          현직원 · P***** · IT 엔지니어 - 2021.07.18",2021.07.18,Rating Score5.0,좋아요
1725,1725,"Verified User
          현직원 · D***** · IT 엔지니어 - 2021.07.18",2021.07.18,Rating Score4.0,커리어와 워라밸 보장
1726,1726,"Verified User
          현직원 · 댕*** · 경영지원·관리 전문가 - 2021.07.17",2021.07.17,Rating Score5.0,일이 많다는 단점 빼고 다 좋음
1727,1727,"Verified User
          현직원 · i******** · IT 엔지니어 - 2021.07.17",2021.07.17,Rating Score4.0,그래도 전망이 있는 회사라 본다
1728,1728,"Verified User
          현직원 · S**** · IT 엔지니어 - 2021.07.17",2021.07.17,Rating Score4.0,한국에서는 이만한데 없는 듯
1729,1729,"Verified User
          현직원 · 항***** · IT 엔지니어 - 2021.07.17",2021.07.17,Rating Score3.0,아직 끝나지 않았음
1730,1730,"Verified User
          현직원 · U***** · IT 엔지니어 - 2021.07.17",2021.07.17,Rating Score4.0,경영진만 아니라면 정말 좋은 곳
1731,1731,"Verified User
          현직원 · .***** · 회계·세무·재무 전문가 - 2021.07.16",2021.07.16,Rating Score3.0,야근 야근 야근 그리고 야근
1732,1732,"Verified User
          현직원 · G***** · IT 엔지니어 - 2021.07.16",2021.07.16,Rating Score4.0,주변에 뛰어난 사람이 많아 배우기 좋다
1733,1733,"Verified User
          현직원 · 퇴****** · IT 엔지니어 - 2021.07.15",2021.07.15,Rating Score4.0,워라밸이 보장되는 회사
1734,1734,"Verified User
          현직원 · 자***** · IT 엔지니어 - 2021.07.15",2021.07.15,Rating Score5.0,네이버는 네이버다
1735,1735,"Verified User
          현직원 · b***** · IT 엔지니어 - 2021.07.15",2021.07.15,Rating Score1.0,경력에 남기기 좋은 회사
1736,1736,"Verified User
          현직원 · a***** · IT 엔지니어 - 2021.07.15",2021.07.15,Rating Score4.0,너무 깊게 생각 안 하면 좋은 회사
1737,1737,"Verified User
          현직원 · S******** · IT 기획·매니지먼트 전문가 - 2021.07.15",2021.07.15,Rating Score4.0,스스로 커가야 하는 회사
